3656	4203
1029	4203
4069	4203
1810	4203
2002	4204
3746	4204
628	4204
1753	4204
449	4204
3181	4204
1049	4204
1890	4204
3242	4204
2673	4204
394	4204
3961	4204
939	4204
1771	4204
1705	4204
3649	4204
1135	4204
754	4204
2500	4204
1434	4204
3844	4204
2052	4204
1979	4204
163	4204
2126	4204
3280	4204
2718	4204
2334	4204
186	4204
1604	4204
2973	4204
3879	4205
2640	4205
4065	4205
1328	4205
1996	4205
2607	4206
3942	4206
3809	4206
792	4206
2918	4206
9	4206
131	4206
3060	4206
3687	4206
514	4206
320	4206
137	4206
2463	4206
994	4206
2624	4206
3188	4206
3371	4206
3957	4206
31	4206
2928	4206
1409	4206
1060	4206
2806	4206
1415	4206
2234	4206
1960	4206
1632	4206
2870	4206
3524	4206
2489	4206
4032	4206
3770	4206
2939	4206
1966	4206
1353	4206
1903	4206
1967	4206
4038	4206
2941	4206
2112	4206
1848	4206
593	4206
1723	4206
3529	4206
1303	4206
1512	4206
1436	4206
1190	4206
3534	4206
1441	4206
1306	4206
3332	4206
1022	4206
2507	4206
3602	4206
3783	4206
354	4206
3014	4206
2579	4206
1647	4206
1258	4206
3984	4206
605	4206
897	4206
1983	4206
249	4206
1310	4206
1659	4206
2330	4206
616	4206
4063	4206
2526	4206
2073	4206
2850	4206
3674	4206
783	4206
2971	4206
1677	4206
4006	4206
3433	4206
2607	4207
3809	4207
792	4207
2535	4207
2918	4207
131	4207
1758	4207
3060	4207
514	4207
320	4207
137	4207
1053	4207
2463	4207
3188	4207
3371	4207
31	4207
218	4207
1409	4207
1060	4207
2806	4207
1415	4207
2234	4207
1960	4207
1632	4207
3524	4207
4032	4207
2565	4207
1966	4207
1353	4207
1903	4207
1967	4207
4038	4207
2112	4207
593	4207
1723	4207
3529	4207
1303	4207
1436	4207
1190	4207
1441	4207
1306	4207
3012	4207
3332	4207
2507	4207
3602	4207
3783	4207
354	4207
3014	4207
1022	4207
1647	4207
1258	4207
3984	4207
605	4207
3986	4207
897	4207
1983	4207
249	4207
1659	4207
2330	4207
4063	4207
3999	4207
1038	4207
2073	4207
1466	4207
783	4207
2971	4207
1677	4207
3433	4207
2454	4208
2607	4208
3809	4208
792	4208
2535	4208
2918	4208
131	4208
3060	4208
514	4208
320	4208
137	4208
2463	4208
